Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Baltimore Oriole,Icterus galbula,179083,93655,BAOR,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0105,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Baltimore Oriole,Icterus galbula,179083,93655,BAOR,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0090,Grassland,2018,22-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0053,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279,85757,EAKI,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Bald Eagle,Haliaeetus leucocephalus,175420,80444,BAEA,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,554256,264079,HOLA,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0044,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Vesper Sparrow,Pooecetes gramineus,179366,84704,VESP,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Brown Thrasher,Toxostoma rufum,178627,89979,BRTH,FALSE,TRUE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,554256,264079,HOLA,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,554256,264079,HOLA,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,554256,264079,HOLA,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0035,Grassland,2018,23-05-2018,00-01-1900,00-01-1900,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
